Time_s,NodeID,NodeType,Action,Value
0,2,STA,FIXED_STA_DISTANCE,100.000000
0,3,STA,FIXED_STA_DISTANCE,100.000000
0,4,STA,FIXED_STA_DISTANCE,100.000000
0,5,STA,FIXED_STA_DISTANCE,100.000000
0,6,STA,FIXED_STA_DISTANCE,100.000000
0,7,STA,FIXED_STA_DISTANCE,100.000000
0,8,STA,FIXED_STA_DISTANCE,100.000000
0,9,STA,FIXED_STA_DISTANCE,100.000000
0,10,STA,FIXED_STA_DISTANCE,100.000000
0,11,STA,FIXED_STA_DISTANCE,100.000000
0,12,STA,FIXED_STA_DISTANCE,100.000000
0,13,STA,FIXED_STA_DISTANCE,100.000000
0,14,STA,FIXED_STA_DISTANCE,100.000000
0,15,STA,FIXED_STA_DISTANCE,100.000000
0,16,STA,FIXED_STA_DISTANCE,100.000000
0,17,STA,FIXED_STA_DISTANCE,100.000000
0,18,STA,FIXED_STA_DISTANCE,100.000000
0,19,STA,FIXED_STA_DISTANCE,100.000000
0,20,STA,FIXED_STA_DISTANCE,100.000000
0,21,STA,FIXED_STA_DISTANCE,100.000000
0,2,STA,FIXED_TX_POWER_DBM,24.000000
0,2,STA,NAKAGAMI_FADING,1.000000
0.0554909,20,STA,ASSOC,
0.0554909,20,STA,JOINED,
0.060861,18,STA,ASSOC,
0.060861,18,STA,JOINED,
0.0640053,7,STA,ASSOC,
0.0640053,7,STA,JOINED,
0.068489,10,STA,ASSOC,
0.068489,10,STA,JOINED,
0.0688337,19,STA,ASSOC,
0.0688337,19,STA,JOINED,
0.153945,2,STA,ASSOC,
0.153945,2,STA,JOINED,
0.155535,6,STA,ASSOC,
0.155535,6,STA,JOINED,
0.203744,9,STA,ASSOC,
0.203744,9,STA,JOINED,
0.258161,14,STA,ASSOC,
0.258161,14,STA,JOINED,
0.353596,21,STA,ASSOC,
0.353596,21,STA,JOINED,
0.403729,12,STA,ASSOC,
0.403729,12,STA,JOINED,
0.505079,4,STA,ASSOC,
0.505079,4,STA,JOINED,
0.555639,11,STA,ASSOC,
0.555639,11,STA,JOINED,
0.563338,13,STA,ASSOC,
0.563338,13,STA,JOINED,
0.602757,3,STA,ASSOC,
0.602757,3,STA,JOINED,
0.752446,17,STA,ASSOC,
0.752446,17,STA,JOINED,
0.854574,8,STA,ASSOC,
0.854574,8,STA,JOINED,
1,1,AP,SENT_COUNT,
1,1,AP,RECV_COUNT,
1,5,STA,WIFI_DROP,
1,15,STA,WIFI_DROP,
1,16,STA,WIFI_DROP,
1.0024,5,STA,WIFI_DROP,
1.0024,15,STA,WIFI_DROP,
1.0024,16,STA,WIFI_DROP,
1.0048,5,STA,WIFI_DROP,
1.0048,15,STA,WIFI_DROP,
1.0048,16,STA,WIFI_DROP,
1.0072,5,STA,WIFI_DROP,
1.0072,15,STA,WIFI_DROP,
1.0072,16,STA,WIFI_DROP,
1.0096,5,STA,WIFI_DROP,
1.0096,15,STA,WIFI_DROP,
1.0096,16,STA,WIFI_DROP,
1.012,5,STA,WIFI_DROP,
1.012,15,STA,WIFI_DROP,
1.012,16,STA,WIFI_DROP,
1.0144,5,STA,WIFI_DROP,
1.0144,15,STA,WIFI_DROP,
1.0144,16,STA,WIFI_DROP,
1.0168,5,STA,WIFI_DROP,
1.0168,15,STA,WIFI_DROP,
1.0168,16,STA,WIFI_DROP,
1.0192,5,STA,WIFI_DROP,
1.0192,15,STA,WIFI_DROP,
1.0192,16,STA,WIFI_DROP,
1.0216,5,STA,WIFI_DROP,
1.0216,15,STA,WIFI_DROP,
1.0216,16,STA,WIFI_DROP,
1.024,5,STA,WIFI_DROP,
1.024,15,STA,WIFI_DROP,
1.024,16,STA,WIFI_DROP,
1.0264,5,STA,WIFI_DROP,
1.0264,15,STA,WIFI_DROP,
1.0264,16,STA,WIFI_DROP,
1.0288,5,STA,WIFI_DROP,
1.0288,15,STA,WIFI_DROP,
1.0288,16,STA,WIFI_DROP,
1.0312,5,STA,WIFI_DROP,
1.0312,15,STA,WIFI_DROP,
1.0312,16,STA,WIFI_DROP,
1.0336,5,STA,WIFI_DROP,
1.0336,15,STA,WIFI_DROP,
1.0336,16,STA,WIFI_DROP,
1.036,5,STA,WIFI_DROP,
1.036,15,STA,WIFI_DROP,
1.036,16,STA,WIFI_DROP,
1.0384,5,STA,WIFI_DROP,
1.0384,15,STA,WIFI_DROP,
1.0384,16,STA,WIFI_DROP,
1.0408,5,STA,WIFI_DROP,
1.0408,15,STA,WIFI_DROP,
1.0408,16,STA,WIFI_DROP,
1.0432,5,STA,WIFI_DROP,
1.0432,15,STA,WIFI_DROP,
1.0432,16,STA,WIFI_DROP,
1.0456,5,STA,WIFI_DROP,
1.0456,15,STA,WIFI_DROP,
1.0456,16,STA,WIFI_DROP,
1.048,5,STA,WIFI_DROP,
1.048,15,STA,WIFI_DROP,
1.048,16,STA,WIFI_DROP,
1.0504,5,STA,WIFI_DROP,
1.0504,15,STA,WIFI_DROP,
1.0504,16,STA,WIFI_DROP,
1.05196,15,STA,ASSOC,
1.05196,15,STA,JOINED,
1.0528,5,STA,WIFI_DROP,
1.0528,16,STA,WIFI_DROP,
1.0552,5,STA,WIFI_DROP,
1.0552,16,STA,WIFI_DROP,
1.0576,5,STA,WIFI_DROP,
1.0576,16,STA,WIFI_DROP,
1.05958,16,STA,ASSOC,
1.05958,16,STA,JOINED,
1.06,5,STA,WIFI_DROP,
1.0624,5,STA,WIFI_DROP,
1.0648,5,STA,WIFI_DROP,
1.0672,5,STA,WIFI_DROP,
1.0696,5,STA,WIFI_DROP,
1.072,5,STA,WIFI_DROP,
1.0744,5,STA,WIFI_DROP,
1.0744,15,STA,WIFI_DROP,
1.0744,16,STA,WIFI_DROP,
1.0768,5,STA,WIFI_DROP,
1.0768,15,STA,WIFI_DROP,
1.0768,16,STA,WIFI_DROP,
1.0792,5,STA,WIFI_DROP,
1.0792,15,STA,WIFI_DROP,
1.0792,16,STA,WIFI_DROP,
1.0816,5,STA,WIFI_DROP,
1.0816,15,STA,WIFI_DROP,
1.0816,16,STA,WIFI_DROP,
1.084,5,STA,WIFI_DROP,
1.084,15,STA,WIFI_DROP,
1.084,16,STA,WIFI_DROP,
1.0864,5,STA,WIFI_DROP,
1.0864,15,STA,WIFI_DROP,
1.0864,16,STA,WIFI_DROP,
1.0888,5,STA,WIFI_DROP,
1.0888,15,STA,WIFI_DROP,
1.0888,16,STA,WIFI_DROP,
1.0912,5,STA,WIFI_DROP,
1.0912,15,STA,WIFI_DROP,
1.0912,16,STA,WIFI_DROP,
1.0936,5,STA,WIFI_DROP,
1.0936,15,STA,WIFI_DROP,
1.0936,16,STA,WIFI_DROP,
1.096,5,STA,WIFI_DROP,
1.096,15,STA,WIFI_DROP,
1.096,16,STA,WIFI_DROP,
1.0984,5,STA,WIFI_DROP,
1.0984,15,STA,WIFI_DROP,
1.0984,16,STA,WIFI_DROP,
1.1008,5,STA,WIFI_DROP,
1.1008,15,STA,WIFI_DROP,
1.1008,16,STA,WIFI_DROP,
1.1032,5,STA,WIFI_DROP,
1.1032,15,STA,WIFI_DROP,
1.1032,16,STA,WIFI_DROP,
1.1056,5,STA,WIFI_DROP,
1.1056,15,STA,WIFI_DROP,
1.1056,16,STA,WIFI_DROP,
