Time_s,NodeID,NodeType,Action,Value
0,2,STA,FIXED_STA_DISTANCE,90.000000
0,3,STA,FIXED_STA_DISTANCE,90.000000
0,4,STA,FIXED_STA_DISTANCE,90.000000
0,5,STA,FIXED_STA_DISTANCE,90.000000
0,6,STA,FIXED_STA_DISTANCE,90.000000
0,7,STA,FIXED_STA_DISTANCE,90.000000
0,8,STA,FIXED_STA_DISTANCE,90.000000
0,9,STA,FIXED_STA_DISTANCE,90.000000
0,10,STA,FIXED_STA_DISTANCE,90.000000
0,11,STA,FIXED_STA_DISTANCE,90.000000
0,12,STA,FIXED_STA_DISTANCE,90.000000
0,13,STA,FIXED_STA_DISTANCE,90.000000
0,14,STA,FIXED_STA_DISTANCE,90.000000
0,15,STA,FIXED_STA_DISTANCE,90.000000
0,16,STA,FIXED_STA_DISTANCE,90.000000
0,17,STA,FIXED_STA_DISTANCE,90.000000
0,18,STA,FIXED_STA_DISTANCE,90.000000
0,19,STA,FIXED_STA_DISTANCE,90.000000
0,20,STA,FIXED_STA_DISTANCE,90.000000
0,21,STA,FIXED_STA_DISTANCE,90.000000
0,2,STA,FIXED_TX_POWER_DBM,24.000000
0,2,STA,NAKAGAMI_FADING,1.000000
0.0534547,6,STA,ASSOC,
0.0534547,6,STA,JOINED,
0.0548943,21,STA,ASSOC,
0.0548943,21,STA,JOINED,
0.0555769,17,STA,ASSOC,
0.0555769,17,STA,JOINED,
0.0590747,8,STA,ASSOC,
0.0590747,8,STA,JOINED,
0.0605153,3,STA,ASSOC,
0.0605153,3,STA,JOINED,
0.102606,5,STA,ASSOC,
0.102606,5,STA,JOINED,
0.107715,20,STA,ASSOC,
0.107715,20,STA,JOINED,
0.113055,7,STA,ASSOC,
0.113055,7,STA,JOINED,
0.1134,12,STA,ASSOC,
0.1134,12,STA,JOINED,
0.119248,19,STA,ASSOC,
0.119248,19,STA,JOINED,
0.152844,13,STA,ASSOC,
0.152844,13,STA,JOINED,
0.202457,2,STA,ASSOC,
0.202457,2,STA,JOINED,
0.204653,16,STA,ASSOC,
0.204653,16,STA,JOINED,
0.210425,9,STA,ASSOC,
0.210425,9,STA,JOINED,
0.212267,15,STA,ASSOC,
0.212267,15,STA,JOINED,
0.35326,11,STA,ASSOC,
0.35326,11,STA,JOINED,
0.40356,4,STA,ASSOC,
0.40356,4,STA,JOINED,
0.602935,14,STA,ASSOC,
0.602935,14,STA,JOINED,
0.605749,18,STA,ASSOC,
0.605749,18,STA,JOINED,
0.702293,10,STA,ASSOC,
0.702293,10,STA,JOINED,
1,1,AP,SENT_COUNT,
1,1,AP,RECV_COUNT,
1.312,12,STA,WIFI_DROP,
1.3144,12,STA,WIFI_DROP,
1.3168,12,STA,WIFI_DROP,
1.3192,12,STA,WIFI_DROP,
1.3216,12,STA,WIFI_DROP,
1.324,12,STA,WIFI_DROP,
1.3264,12,STA,WIFI_DROP,
1.3288,12,STA,WIFI_DROP,
1.3312,12,STA,WIFI_DROP,
1.3336,12,STA,WIFI_DROP,
1.336,12,STA,WIFI_DROP,
1.3384,12,STA,WIFI_DROP,
1.3408,12,STA,WIFI_DROP,
1.3432,12,STA,WIFI_DROP,
1.3456,12,STA,WIFI_DROP,
1.348,12,STA,WIFI_DROP,
1.3504,12,STA,WIFI_DROP,
1.3528,12,STA,WIFI_DROP,
1.3552,12,STA,WIFI_DROP,
1.3576,12,STA,WIFI_DROP,
1.36,12,STA,WIFI_DROP,
1.3624,12,STA,WIFI_DROP,
1.3648,12,STA,WIFI_DROP,
1.3672,12,STA,WIFI_DROP,
1.3696,12,STA,WIFI_DROP,
1.372,12,STA,WIFI_DROP,
1.3744,12,STA,WIFI_DROP,
1.3768,12,STA,WIFI_DROP,
1.3792,12,STA,WIFI_DROP,
1.3816,12,STA,WIFI_DROP,
1.384,12,STA,WIFI_DROP,
1.3864,12,STA,WIFI_DROP,
1.3888,12,STA,WIFI_DROP,
1.3912,12,STA,WIFI_DROP,
1.3936,12,STA,WIFI_DROP,
1.396,12,STA,WIFI_DROP,
1.3984,12,STA,WIFI_DROP,
1.4008,12,STA,WIFI_DROP,
1.4032,12,STA,WIFI_DROP,
1.4056,12,STA,WIFI_DROP,
1.408,12,STA,WIFI_DROP,
1.4104,12,STA,WIFI_DROP,
1.4128,12,STA,WIFI_DROP,
1.4152,12,STA,WIFI_DROP,
1.6168,7,STA,WIFI_DROP,
1.6192,7,STA,WIFI_DROP,
1.6216,7,STA,WIFI_DROP,
1.624,7,STA,WIFI_DROP,
1.6264,7,STA,WIFI_DROP,
1.6288,7,STA,WIFI_DROP,
1.6312,7,STA,WIFI_DROP,
1.6336,7,STA,WIFI_DROP,
1.636,7,STA,WIFI_DROP,
1.6384,7,STA,WIFI_DROP,
1.6408,7,STA,WIFI_DROP,
1.6432,7,STA,WIFI_DROP,
1.6456,7,STA,WIFI_DROP,
1.648,7,STA,WIFI_DROP,
1.6504,7,STA,WIFI_DROP,
1.6528,7,STA,WIFI_DROP,
1.6552,7,STA,WIFI_DROP,
1.6576,7,STA,WIFI_DROP,
1.66,7,STA,WIFI_DROP,
1.6624,7,STA,WIFI_DROP,
1.6648,7,STA,WIFI_DROP,
1.8232,14,STA,WIFI_DROP,
1.8256,14,STA,WIFI_DROP,
1.828,14,STA,WIFI_DROP,
1.8304,14,STA,WIFI_DROP,
1.8328,14,STA,WIFI_DROP,
1.8352,14,STA,WIFI_DROP,
1.8376,14,STA,WIFI_DROP,
1.84,14,STA,WIFI_DROP,
1.8424,14,STA,WIFI_DROP,
1.8448,14,STA,WIFI_DROP,
1.8472,14,STA,WIFI_DROP,
1.8496,14,STA,WIFI_DROP,
1.852,14,STA,WIFI_DROP,
1.8544,14,STA,WIFI_DROP,
1.8568,14,STA,WIFI_DROP,
1.8592,14,STA,WIFI_DROP,
1.8616,14,STA,WIFI_DROP,
1.864,14,STA,WIFI_DROP,
1.8664,14,STA,WIFI_DROP,
1.8688,14,STA,WIFI_DROP,
1.8712,14,STA,WIFI_DROP,
1.8736,14,STA,WIFI_DROP,
1.924,2,STA,WIFI_DROP,
1.9264,2,STA,WIFI_DROP,
1.9288,2,STA,WIFI_DROP,
1.9312,2,STA,WIFI_DROP,
1.9336,2,STA,WIFI_DROP,
1.936,2,STA,WIFI_DROP,
1.9384,2,STA,WIFI_DROP,
1.9408,2,STA,WIFI_DROP,
1.9432,2,STA,WIFI_DROP,
1.9456,2,STA,WIFI_DROP,
1.948,2,STA,WIFI_DROP,
1.9504,2,STA,WIFI_DROP,
1.9528,2,STA,WIFI_DROP,
1.9552,2,STA,WIFI_DROP,
1.9576,2,STA,WIFI_DROP,
1.96,2,STA,WIFI_DROP,
1.9624,2,STA,WIFI_DROP,
1.9648,2,STA,WIFI_DROP,
1.9672,2,STA,WIFI_DROP,
1.9696,2,STA,WIFI_DROP,
1.972,2,STA,WIFI_DROP,
1.9744,2,STA,WIFI_DROP,
1.9768,2,STA,WIFI_DROP,
1.9792,2,STA,WIFI_DROP,
1.9816,2,STA,WIFI_DROP,
1.984,2,STA,WIFI_DROP,
1.9864,2,STA,WIFI_DROP,
1.9888,2,STA,WIFI_DROP,
1.9912,2,STA,WIFI_DROP,
1.9936,2,STA,WIFI_DROP,
1.996,2,STA,WIFI_DROP,
1.9984,2,STA,WIFI_DROP,
2,2,STA,THROUGHPUT_MBPS,2.232000
2,3,STA,THROUGHPUT_MBPS,1.956000
2,6,STA,THROUGHPUT_MBPS,0.996000
2,7,STA,THROUGHPUT_MBPS,0.972000
2,8,STA,THROUGHPUT_MBPS,0.456000
2,9,STA,THROUGHPUT_MBPS,0.072000
2,10,STA,THROUGHPUT_MBPS,1.488000
2,11,STA,THROUGHPUT_MBPS,1.704000
2,12,STA,THROUGHPUT_MBPS,0.096000
2,13,STA,THROUGHPUT_MBPS,0.864000
2,17,STA,THROUGHPUT_MBPS,1.428000
2,18,STA,THROUGHPUT_MBPS,1.872000
2,21,STA,THROUGHPUT_MBPS,1.164000
2,1,AP,AGGREGATE_THROUGHPUT_MBPS,15.300000
2,1,AP,SENT_COUNT,8340.000000
2,1,AP,RECV_COUNT,1275.000000
2,1,AP,LATENCY_P95_MS,531.429187
2.0008,2,STA,WIFI_DROP,
2.0032,2,STA,WIFI_DROP,
2.0056,2,STA,WIFI_DROP,
2.008,2,STA,WIFI_DROP,
2.0104,2,STA,WIFI_DROP,
2.0128,2,STA,WIFI_DROP,
2.0152,2,STA,WIFI_DROP,
2.0176,2,STA,WIFI_DROP,
2.02,2,STA,WIFI_DROP,
2.0224,2,STA,WIFI_DROP,
2.0248,2,STA,WIFI_DROP,
2.0272,2,STA,WIFI_DROP,
2.0296,2,STA,WIFI_DROP,
2.032,2,STA,WIFI_DROP,
2.0344,2,STA,WIFI_DROP,
2.0368,2,STA,WIFI_DROP,
2.0392,2,STA,WIFI_DROP,
2.0416,2,STA,WIFI_DROP,
2.044,2,STA,WIFI_DROP,
2.0464,2,STA,WIFI_DROP,
2.0488,2,STA,WIFI_DROP,
2.0512,2,STA,WIFI_DROP,
2.0536,2,STA,WIFI_DROP,
2.056,2,STA,WIFI_DROP,
2.0584,2,STA,WIFI_DROP,
2.0608,2,STA,WIFI_DROP,
2.0632,2,STA,WIFI_DROP,
2.0656,2,STA,WIFI_DROP,
2.068,2,STA,WIFI_DROP,
2.0704,2,STA,WIFI_DROP,
2.0728,2,STA,WIFI_DROP,
2.0752,2,STA,WIFI_DROP,
2.0776,2,STA,WIFI_DROP,
2.08,2,STA,WIFI_DROP,
2.0824,2,STA,WIFI_DROP,
2.0848,2,STA,WIFI_DROP,
2.0872,2,STA,WIFI_DROP,
2.0896,2,STA,WIFI_DROP,
2.092,2,STA,WIFI_DROP,
2.0944,2,STA,WIFI_DROP,
2.0968,2,STA,WIFI_DROP,
2.0992,2,STA,WIFI_DROP,
2.1016,2,STA,WIFI_DROP,
2.104,2,STA,WIFI_DROP,
2.1064,2,STA,WIFI_DROP,
2.1088,2,STA,WIFI_DROP,
2.1112,2,STA,WIFI_DROP,
2.1136,2,STA,WIFI_DROP,
2.116,2,STA,WIFI_DROP,
2.1184,2,STA,WIFI_DROP,
2.1208,2,STA,WIFI_DROP,
2.1232,2,STA,WIFI_DROP,
2.1256,2,STA,WIFI_DROP,
2.128,2,STA,WIFI_DROP,
2.1304,2,STA,WIFI_DROP,
2.1328,2,STA,WIFI_DROP,
2.1352,2,STA,WIFI_DROP,
2.1376,2,STA,WIFI_DROP,
2.14,2,STA,WIFI_DROP,
2.1424,2,STA,WIFI_DROP,
2.1448,2,STA,WIFI_DROP,
2.1472,2,STA,WIFI_DROP,
2.1496,2,STA,WIFI_DROP,
2.152,2,STA,WIFI_DROP,
2.1544,2,STA,WIFI_DROP,
2.1568,2,STA,WIFI_DROP,
2.1592,2,STA,WIFI_DROP,
2.1616,2,STA,WIFI_DROP,
2.164,2,STA,WIFI_DROP,
2.1664,2,STA,WIFI_DROP,
2.1688,2,STA,WIFI_DROP,
2.1712,2,STA,WIFI_DROP,
2.1736,2,STA,WIFI_DROP,
2.5408,19,STA,WIFI_DROP,
2.5432,3,STA,WIFI_DROP,
2.5432,19,STA,WIFI_DROP,
2.5456,3,STA,WIFI_DROP,
2.5456,19,STA,WIFI_DROP,
2.548,3,STA,WIFI_DROP,
2.548,19,STA,WIFI_DROP,
2.5504,3,STA,WIFI_DROP,
2.5504,19,STA,WIFI_DROP,
2.5528,3,STA,WIFI_DROP,
2.5528,19,STA,WIFI_DROP,
2.5552,3,STA,WIFI_DROP,
2.5552,19,STA,WIFI_DROP,
2.5576,3,STA,WIFI_DROP,
2.5576,19,STA,WIFI_DROP,
2.56,3,STA,WIFI_DROP,
2.56,19,STA,WIFI_DROP,
2.5624,3,STA,WIFI_DROP,
2.5624,19,STA,WIFI_DROP,
2.5648,3,STA,WIFI_DROP,
2.5648,19,STA,WIFI_DROP,
2.5672,3,STA,WIFI_DROP,
2.5672,19,STA,WIFI_DROP,
2.5696,3,STA,WIFI_DROP,
2.5696,19,STA,WIFI_DROP,
2.572,3,STA,WIFI_DROP,
2.572,19,STA,WIFI_DROP,
2.5744,3,STA,WIFI_DROP,
2.5744,19,STA,WIFI_DROP,
2.5768,3,STA,WIFI_DROP,
2.5768,19,STA,WIFI_DROP,
2.5792,3,STA,WIFI_DROP,
2.5792,19,STA,WIFI_DROP,
2.5816,3,STA,WIFI_DROP,
