Time_s,NodeID,NodeType,Action,Value
0,2,STA,FIXED_STA_DISTANCE,85.000000
0,3,STA,FIXED_STA_DISTANCE,85.000000
0,4,STA,FIXED_STA_DISTANCE,85.000000
0,5,STA,FIXED_STA_DISTANCE,85.000000
0,6,STA,FIXED_STA_DISTANCE,85.000000
0,7,STA,FIXED_STA_DISTANCE,85.000000
0,8,STA,FIXED_STA_DISTANCE,85.000000
0,9,STA,FIXED_STA_DISTANCE,85.000000
0,10,STA,FIXED_STA_DISTANCE,85.000000
0,11,STA,FIXED_STA_DISTANCE,85.000000
0,12,STA,FIXED_STA_DISTANCE,85.000000
0,13,STA,FIXED_STA_DISTANCE,85.000000
0,14,STA,FIXED_STA_DISTANCE,85.000000
0,15,STA,FIXED_STA_DISTANCE,85.000000
0,16,STA,FIXED_STA_DISTANCE,85.000000
0,17,STA,FIXED_STA_DISTANCE,85.000000
0,18,STA,FIXED_STA_DISTANCE,85.000000
0,19,STA,FIXED_STA_DISTANCE,85.000000
0,20,STA,FIXED_STA_DISTANCE,85.000000
0,21,STA,FIXED_STA_DISTANCE,85.000000
0,2,STA,FIXED_TX_POWER_DBM,24.000000
0,2,STA,NAKAGAMI_FADING,1.000000
0.0529911,18,STA,ASSOC,
0.0529911,18,STA,JOINED,
0.0539812,14,STA,ASSOC,
0.0539812,14,STA,JOINED,
0.0562612,11,STA,ASSOC,
0.0562612,11,STA,JOINED,
0.0570084,12,STA,ASSOC,
0.0570084,12,STA,JOINED,
0.10205,13,STA,ASSOC,
0.10205,13,STA,JOINED,
0.104836,2,STA,ASSOC,
0.104836,2,STA,JOINED,
0.106094,3,STA,ASSOC,
0.106094,3,STA,JOINED,
0.10997,4,STA,ASSOC,
0.10997,4,STA,JOINED,
0.110314,19,STA,ASSOC,
0.110314,19,STA,JOINED,
0.116812,9,STA,ASSOC,
0.116812,9,STA,JOINED,
0.118672,10,STA,ASSOC,
0.118672,10,STA,JOINED,
0.122988,20,STA,ASSOC,
0.122988,20,STA,JOINED,
0.152662,6,STA,ASSOC,
0.152662,6,STA,JOINED,
0.201326,21,STA,ASSOC,
0.201326,21,STA,JOINED,
0.204709,5,STA,ASSOC,
0.204709,5,STA,JOINED,
0.207813,17,STA,ASSOC,
0.207813,17,STA,JOINED,
0.303139,7,STA,ASSOC,
0.303139,7,STA,JOINED,
0.304693,16,STA,ASSOC,
0.304693,16,STA,JOINED,
0.603053,8,STA,ASSOC,
0.603053,8,STA,JOINED,
0.605796,15,STA,ASSOC,
0.605796,15,STA,JOINED,
1,1,AP,SENT_COUNT,
1,1,AP,RECV_COUNT,
1.7344,8,STA,WIFI_DROP,
1.7368,8,STA,WIFI_DROP,
1.7392,8,STA,WIFI_DROP,
1.7416,8,STA,WIFI_DROP,
1.744,8,STA,WIFI_DROP,
1.7464,8,STA,WIFI_DROP,
1.7488,8,STA,WIFI_DROP,
1.7512,8,STA,WIFI_DROP,
1.7536,8,STA,WIFI_DROP,
1.756,8,STA,WIFI_DROP,
1.7584,8,STA,WIFI_DROP,
1.7608,8,STA,WIFI_DROP,
1.7632,8,STA,WIFI_DROP,
1.7656,8,STA,WIFI_DROP,
1.768,8,STA,WIFI_DROP,
1.7704,8,STA,WIFI_DROP,
1.7728,8,STA,WIFI_DROP,
1.7752,8,STA,WIFI_DROP,
1.7776,8,STA,WIFI_DROP,
1.78,8,STA,WIFI_DROP,
1.7824,8,STA,WIFI_DROP,
1.7848,8,STA,WIFI_DROP,
1.7872,8,STA,WIFI_DROP,
1.7896,8,STA,WIFI_DROP,
1.792,8,STA,WIFI_DROP,
1.7944,8,STA,WIFI_DROP,
1.7968,8,STA,WIFI_DROP,
1.7992,8,STA,WIFI_DROP,
1.8016,8,STA,WIFI_DROP,
1.804,8,STA,WIFI_DROP,
1.8064,8,STA,WIFI_DROP,
1.8088,8,STA,WIFI_DROP,
1.8112,8,STA,WIFI_DROP,
1.8136,8,STA,WIFI_DROP,
1.816,8,STA,WIFI_DROP,
1.8184,8,STA,WIFI_DROP,
1.8208,8,STA,WIFI_DROP,
1.8232,8,STA,WIFI_DROP,
1.8256,8,STA,WIFI_DROP,
1.828,8,STA,WIFI_DROP,
1.8304,8,STA,WIFI_DROP,
1.8328,8,STA,WIFI_DROP,
1.8352,8,STA,WIFI_DROP,
1.8376,8,STA,WIFI_DROP,
1.8376,14,STA,WIFI_DROP,
1.84,8,STA,WIFI_DROP,
1.84,14,STA,WIFI_DROP,
1.8424,8,STA,WIFI_DROP,
1.8424,14,STA,WIFI_DROP,
1.8448,8,STA,WIFI_DROP,
1.8448,14,STA,WIFI_DROP,
1.8472,8,STA,WIFI_DROP,
1.8472,14,STA,WIFI_DROP,
1.8496,8,STA,WIFI_DROP,
1.8496,14,STA,WIFI_DROP,
1.852,8,STA,WIFI_DROP,
1.852,14,STA,WIFI_DROP,
1.8544,8,STA,WIFI_DROP,
1.8544,14,STA,WIFI_DROP,
1.8568,8,STA,WIFI_DROP,
1.8568,14,STA,WIFI_DROP,
1.8592,8,STA,WIFI_DROP,
1.8592,14,STA,WIFI_DROP,
1.8616,8,STA,WIFI_DROP,
1.8616,14,STA,WIFI_DROP,
1.864,8,STA,WIFI_DROP,
1.864,14,STA,WIFI_DROP,
