Time_s,NodeID,NodeType,Action,Value
0,2,STA,FIXED_STA_DISTANCE,70.000000
0,3,STA,FIXED_STA_DISTANCE,70.000000
0,4,STA,FIXED_STA_DISTANCE,70.000000
0,5,STA,FIXED_STA_DISTANCE,70.000000
0,6,STA,FIXED_STA_DISTANCE,70.000000
0,7,STA,FIXED_STA_DISTANCE,70.000000
0,8,STA,FIXED_STA_DISTANCE,70.000000
0,9,STA,FIXED_STA_DISTANCE,70.000000
0,10,STA,FIXED_STA_DISTANCE,70.000000
0,11,STA,FIXED_STA_DISTANCE,70.000000
0,12,STA,FIXED_STA_DISTANCE,70.000000
0,13,STA,FIXED_STA_DISTANCE,70.000000
0,14,STA,FIXED_STA_DISTANCE,70.000000
0,15,STA,FIXED_STA_DISTANCE,70.000000
0,16,STA,FIXED_STA_DISTANCE,70.000000
0,17,STA,FIXED_STA_DISTANCE,70.000000
0,18,STA,FIXED_STA_DISTANCE,70.000000
0,19,STA,FIXED_STA_DISTANCE,70.000000
0,20,STA,FIXED_STA_DISTANCE,70.000000
0,21,STA,FIXED_STA_DISTANCE,70.000000
0,2,STA,FIXED_TX_POWER_DBM,24.000000
0,2,STA,NAKAGAMI_FADING,1.000000
0.050995,15,STA,ASSOC,
0.050995,15,STA,JOINED,
0.0521021,4,STA,ASSOC,
0.0521021,4,STA,JOINED,
0.0550031,16,STA,ASSOC,
0.0550031,16,STA,JOINED,
0.0553476,18,STA,ASSOC,
0.0553476,18,STA,JOINED,
0.0570836,17,STA,ASSOC,
0.0570836,17,STA,JOINED,
0.0574281,6,STA,ASSOC,
0.0574281,6,STA,JOINED,
0.0577725,7,STA,ASSOC,
0.0577725,7,STA,JOINED,
0.058473,9,STA,ASSOC,
0.058473,9,STA,JOINED,
0.0606859,11,STA,ASSOC,
0.0606859,11,STA,JOINED,
0.0621556,3,STA,ASSOC,
0.0621556,3,STA,JOINED,
0.0625001,19,STA,ASSOC,
0.0625001,19,STA,JOINED,
0.0640275,21,STA,ASSOC,
0.0640275,21,STA,JOINED,
0.10117,8,STA,ASSOC,
0.10117,8,STA,JOINED,
0.150974,12,STA,ASSOC,
0.150974,12,STA,JOINED,
0.151771,20,STA,ASSOC,
0.151771,20,STA,JOINED,
0.153616,2,STA,ASSOC,
0.153616,2,STA,JOINED,
0.15487,14,STA,ASSOC,
0.15487,14,STA,JOINED,
0.156162,5,STA,ASSOC,
0.156162,5,STA,JOINED,
0.158736,10,STA,ASSOC,
0.158736,10,STA,JOINED,
0.551016,13,STA,ASSOC,
0.551016,13,STA,JOINED,
1,1,AP,SENT_COUNT,
1,1,AP,RECV_COUNT,
2,2,STA,THROUGHPUT_MBPS,3.144000
2,3,STA,THROUGHPUT_MBPS,3.144000
2,4,STA,THROUGHPUT_MBPS,4.680000
2,5,STA,THROUGHPUT_MBPS,4.080000
2,6,STA,THROUGHPUT_MBPS,0.816000
2,7,STA,THROUGHPUT_MBPS,4.116000
2,8,STA,THROUGHPUT_MBPS,4.284000
2,9,STA,THROUGHPUT_MBPS,2.676000
2,10,STA,THROUGHPUT_MBPS,2.364000
2,11,STA,THROUGHPUT_MBPS,0.444000
2,12,STA,THROUGHPUT_MBPS,1.224000
2,13,STA,THROUGHPUT_MBPS,0.024000
2,14,STA,THROUGHPUT_MBPS,1.548000
2,15,STA,THROUGHPUT_MBPS,1.776000
2,16,STA,THROUGHPUT_MBPS,2.808000
2,17,STA,THROUGHPUT_MBPS,3.588000
2,18,STA,THROUGHPUT_MBPS,3.108000
2,19,STA,THROUGHPUT_MBPS,2.700000
2,20,STA,THROUGHPUT_MBPS,3.384000
2,21,STA,THROUGHPUT_MBPS,1.896000
2,1,AP,AGGREGATE_THROUGHPUT_MBPS,51.804000
2,1,AP,SENT_COUNT,8340.000000
2,1,AP,RECV_COUNT,4317.000000
2,1,AP,LATENCY_P95_MS,502.278822
3,2,STA,THROUGHPUT_MBPS,2.868000
3,3,STA,THROUGHPUT_MBPS,2.304000
3,4,STA,THROUGHPUT_MBPS,2.808000
3,5,STA,THROUGHPUT_MBPS,3.204000
3,6,STA,THROUGHPUT_MBPS,4.188000
3,7,STA,THROUGHPUT_MBPS,3.228000
3,8,STA,THROUGHPUT_MBPS,2.628000
3,9,STA,THROUGHPUT_MBPS,3.036000
3,10,STA,THROUGHPUT_MBPS,5.376000
3,11,STA,THROUGHPUT_MBPS,4.224000
3,12,STA,THROUGHPUT_MBPS,0.996000
3,13,STA,THROUGHPUT_MBPS,1.428000
3,14,STA,THROUGHPUT_MBPS,1.260000
3,15,STA,THROUGHPUT_MBPS,4.152000
3,16,STA,THROUGHPUT_MBPS,4.992000
3,17,STA,THROUGHPUT_MBPS,4.896000
3,18,STA,THROUGHPUT_MBPS,5.232000
3,19,STA,THROUGHPUT_MBPS,4.884000
3,20,STA,THROUGHPUT_MBPS,0.780000
3,21,STA,THROUGHPUT_MBPS,1.776000
3,1,AP,AGGREGATE_THROUGHPUT_MBPS,64.260000
3,1,AP,SENT_COUNT,8340.000000
3,1,AP,RECV_COUNT,5355.000000
3,1,AP,LATENCY_P95_MS,549.639274
4,2,STA,THROUGHPUT_MBPS,0.360000
4,3,STA,THROUGHPUT_MBPS,2.280000
4,4,STA,THROUGHPUT_MBPS,6.636000
4,5,STA,THROUGHPUT_MBPS,4.380000
4,6,STA,THROUGHPUT_MBPS,3.336000
4,7,STA,THROUGHPUT_MBPS,5.484000
4,8,STA,THROUGHPUT_MBPS,0.804000
4,9,STA,THROUGHPUT_MBPS,5.316000
4,10,STA,THROUGHPUT_MBPS,3.360000
4,11,STA,THROUGHPUT_MBPS,1.980000
4,12,STA,THROUGHPUT_MBPS,2.040000
4,13,STA,THROUGHPUT_MBPS,4.512000
4,14,STA,THROUGHPUT_MBPS,1.680000
4,15,STA,THROUGHPUT_MBPS,2.868000
4,16,STA,THROUGHPUT_MBPS,4.272000
4,17,STA,THROUGHPUT_MBPS,3.000000
4,18,STA,THROUGHPUT_MBPS,4.704000
4,19,STA,THROUGHPUT_MBPS,4.500000
4,20,STA,THROUGHPUT_MBPS,1.248000
4,21,STA,THROUGHPUT_MBPS,2.820000
4,1,AP,AGGREGATE_THROUGHPUT_MBPS,65.580000
4,1,AP,SENT_COUNT,8320.000000
4,1,AP,RECV_COUNT,5465.000000
4,1,AP,LATENCY_P95_MS,562.542120
5,2,STA,THROUGHPUT_MBPS,3.240000
5,3,STA,THROUGHPUT_MBPS,1.968000
5,4,STA,THROUGHPUT_MBPS,3.024000
5,5,STA,THROUGHPUT_MBPS,1.956000
5,6,STA,THROUGHPUT_MBPS,4.572000
5,7,STA,THROUGHPUT_MBPS,5.424000
5,8,STA,THROUGHPUT_MBPS,2.832000
5,9,STA,THROUGHPUT_MBPS,0.684000
5,10,STA,THROUGHPUT_MBPS,4.572000
5,11,STA,THROUGHPUT_MBPS,1.524000
5,12,STA,THROUGHPUT_MBPS,1.524000
5,13,STA,THROUGHPUT_MBPS,4.812000
5,14,STA,THROUGHPUT_MBPS,2.988000
5,15,STA,THROUGHPUT_MBPS,4.560000
5,16,STA,THROUGHPUT_MBPS,5.592000
