Time_s,NodeID,NodeType,Action,Value
0,2,STA,FIXED_STA_DISTANCE,70.000000
0,3,STA,FIXED_STA_DISTANCE,70.000000
0,4,STA,FIXED_STA_DISTANCE,70.000000
0,5,STA,FIXED_STA_DISTANCE,70.000000
0,6,STA,FIXED_STA_DISTANCE,70.000000
0,7,STA,FIXED_STA_DISTANCE,70.000000
0,8,STA,FIXED_STA_DISTANCE,70.000000
0,9,STA,FIXED_STA_DISTANCE,70.000000
0,10,STA,FIXED_STA_DISTANCE,70.000000
0,11,STA,FIXED_STA_DISTANCE,70.000000
0,12,STA,FIXED_STA_DISTANCE,70.000000
0,13,STA,FIXED_STA_DISTANCE,70.000000
0,14,STA,FIXED_STA_DISTANCE,70.000000
0,15,STA,FIXED_STA_DISTANCE,70.000000
0,16,STA,FIXED_STA_DISTANCE,70.000000
0,17,STA,FIXED_STA_DISTANCE,70.000000
0,18,STA,FIXED_STA_DISTANCE,70.000000
0,19,STA,FIXED_STA_DISTANCE,70.000000
0,20,STA,FIXED_STA_DISTANCE,70.000000
0,21,STA,FIXED_STA_DISTANCE,70.000000
0,2,STA,FIXED_TX_POWER_DBM,24.000000
0,2,STA,NAKAGAMI_FADING,1.000000
0.0521952,17,STA,ASSOC,
0.0521952,17,STA,JOINED,
0.0532912,6,STA,ASSOC,
0.0532912,6,STA,JOINED,
0.0543241,18,STA,ASSOC,
0.0543241,18,STA,JOINED,
0.0575945,10,STA,ASSOC,
0.0575945,10,STA,JOINED,
0.058349,16,STA,ASSOC,
0.058349,16,STA,JOINED,
0.0601404,13,STA,ASSOC,
0.0601404,13,STA,JOINED,
0.101614,19,STA,ASSOC,
0.101614,19,STA,JOINED,
0.104688,8,STA,ASSOC,
0.104688,8,STA,JOINED,
0.106412,5,STA,ASSOC,
0.106412,5,STA,JOINED,
0.106756,3,STA,ASSOC,
0.106756,3,STA,JOINED,
0.109256,2,STA,ASSOC,
0.109256,2,STA,JOINED,
0.1096,20,STA,ASSOC,
0.1096,20,STA,JOINED,
0.110959,4,STA,ASSOC,
0.110959,4,STA,JOINED,
0.114317,15,STA,ASSOC,
0.114317,15,STA,JOINED,
0.115346,9,STA,ASSOC,
0.115346,9,STA,JOINED,
0.116367,12,STA,ASSOC,
0.116367,12,STA,JOINED,
0.116738,11,STA,ASSOC,
0.116738,11,STA,JOINED,
0.12005,7,STA,ASSOC,
0.12005,7,STA,JOINED,
0.151126,21,STA,ASSOC,
0.151126,21,STA,JOINED,
0.201484,14,STA,ASSOC,
0.201484,14,STA,JOINED,
1,1,AP,SENT_COUNT,
1,1,AP,RECV_COUNT,
2,2,STA,THROUGHPUT_MBPS,1.440000
2,3,STA,THROUGHPUT_MBPS,3.144000
2,4,STA,THROUGHPUT_MBPS,3.804000
2,5,STA,THROUGHPUT_MBPS,4.116000
2,6,STA,THROUGHPUT_MBPS,3.948000
2,7,STA,THROUGHPUT_MBPS,3.960000
2,8,STA,THROUGHPUT_MBPS,3.504000
2,9,STA,THROUGHPUT_MBPS,1.512000
2,10,STA,THROUGHPUT_MBPS,1.776000
2,11,STA,THROUGHPUT_MBPS,1.752000
2,12,STA,THROUGHPUT_MBPS,3.408000
2,13,STA,THROUGHPUT_MBPS,3.516000
2,14,STA,THROUGHPUT_MBPS,2.448000
2,15,STA,THROUGHPUT_MBPS,1.812000
2,16,STA,THROUGHPUT_MBPS,3.612000
2,17,STA,THROUGHPUT_MBPS,2.760000
2,18,STA,THROUGHPUT_MBPS,3.732000
2,19,STA,THROUGHPUT_MBPS,2.340000
2,20,STA,THROUGHPUT_MBPS,2.028000
2,21,STA,THROUGHPUT_MBPS,1.884000
2,1,AP,AGGREGATE_THROUGHPUT_MBPS,56.496000
2,1,AP,SENT_COUNT,8340.000000
2,1,AP,RECV_COUNT,4708.000000
2,1,AP,LATENCY_P95_MS,529.995626
3,2,STA,THROUGHPUT_MBPS,4.320000
3,3,STA,THROUGHPUT_MBPS,2.028000
3,4,STA,THROUGHPUT_MBPS,4.140000
3,5,STA,THROUGHPUT_MBPS,3.960000
3,6,STA,THROUGHPUT_MBPS,2.460000
3,7,STA,THROUGHPUT_MBPS,5.292000
3,8,STA,THROUGHPUT_MBPS,2.700000
3,9,STA,THROUGHPUT_MBPS,6.636000
3,10,STA,THROUGHPUT_MBPS,2.472000
3,11,STA,THROUGHPUT_MBPS,1.824000
3,12,STA,THROUGHPUT_MBPS,2.412000
3,13,STA,THROUGHPUT_MBPS,3.048000
3,14,STA,THROUGHPUT_MBPS,5.364000
3,15,STA,THROUGHPUT_MBPS,6.228000
3,16,STA,THROUGHPUT_MBPS,0.996000
3,17,STA,THROUGHPUT_MBPS,2.868000
3,18,STA,THROUGHPUT_MBPS,2.724000
3,19,STA,THROUGHPUT_MBPS,1.536000
3,20,STA,THROUGHPUT_MBPS,2.532000
3,21,STA,THROUGHPUT_MBPS,3.480000
3,1,AP,AGGREGATE_THROUGHPUT_MBPS,67.020000
3,1,AP,SENT_COUNT,8340.000000
3,1,AP,RECV_COUNT,5585.000000
3,1,AP,LATENCY_P95_MS,572.605315
4,2,STA,THROUGHPUT_MBPS,4.872000
4,3,STA,THROUGHPUT_MBPS,3.672000
4,4,STA,THROUGHPUT_MBPS,3.396000
4,5,STA,THROUGHPUT_MBPS,4.404000
4,6,STA,THROUGHPUT_MBPS,2.484000
4,7,STA,THROUGHPUT_MBPS,3.132000
4,8,STA,THROUGHPUT_MBPS,6.684000
4,9,STA,THROUGHPUT_MBPS,1.944000
4,10,STA,THROUGHPUT_MBPS,1.512000
4,11,STA,THROUGHPUT_MBPS,2.196000
4,12,STA,THROUGHPUT_MBPS,4.368000
4,13,STA,THROUGHPUT_MBPS,1.752000
4,14,STA,THROUGHPUT_MBPS,2.124000
4,15,STA,THROUGHPUT_MBPS,2.076000
4,16,STA,THROUGHPUT_MBPS,6.012000
4,17,STA,THROUGHPUT_MBPS,3.576000
4,18,STA,THROUGHPUT_MBPS,3.684000
4,19,STA,THROUGHPUT_MBPS,6.120000
4,20,STA,THROUGHPUT_MBPS,1.812000
4,21,STA,THROUGHPUT_MBPS,1.164000
4,1,AP,AGGREGATE_THROUGHPUT_MBPS,66.984000
4,1,AP,SENT_COUNT,8320.000000
4,1,AP,RECV_COUNT,5582.000000
4,1,AP,LATENCY_P95_MS,571.898006
5,2,STA,THROUGHPUT_MBPS,2.508000
5,3,STA,THROUGHPUT_MBPS,5.604000
5,4,STA,THROUGHPUT_MBPS,1.008000
5,5,STA,THROUGHPUT_MBPS,3.468000
5,6,STA,THROUGHPUT_MBPS,3.960000
5,7,STA,THROUGHPUT_MBPS,5.256000
5,8,STA,THROUGHPUT_MBPS,3.096000
5,9,STA,THROUGHPUT_MBPS,5.868000
5,10,STA,THROUGHPUT_MBPS,0.936000
5,11,STA,THROUGHPUT_MBPS,4.368000
5,12,STA,THROUGHPUT_MBPS,1.644000
5,13,STA,THROUGHPUT_MBPS,3.672000
5,14,STA,THROUGHPUT_MBPS,3.900000
5,15,STA,THROUGHPUT_MBPS,4.956000
5,16,STA,THROUGHPUT_MBPS,4.092000
