Time_s,NodeID,NodeType,Action,Value
0,2,STA,FIXED_STA_DISTANCE,80.000000
0,3,STA,FIXED_STA_DISTANCE,80.000000
0,4,STA,FIXED_STA_DISTANCE,80.000000
0,5,STA,FIXED_STA_DISTANCE,80.000000
0,6,STA,FIXED_STA_DISTANCE,80.000000
0,7,STA,FIXED_STA_DISTANCE,80.000000
0,8,STA,FIXED_STA_DISTANCE,80.000000
0,9,STA,FIXED_STA_DISTANCE,80.000000
0,10,STA,FIXED_STA_DISTANCE,80.000000
0,11,STA,FIXED_STA_DISTANCE,80.000000
0,12,STA,FIXED_STA_DISTANCE,80.000000
0,13,STA,FIXED_STA_DISTANCE,80.000000
0,14,STA,FIXED_STA_DISTANCE,80.000000
0,15,STA,FIXED_STA_DISTANCE,80.000000
0,16,STA,FIXED_STA_DISTANCE,80.000000
0,17,STA,FIXED_STA_DISTANCE,80.000000
0,18,STA,FIXED_STA_DISTANCE,80.000000
0,19,STA,FIXED_STA_DISTANCE,80.000000
0,20,STA,FIXED_STA_DISTANCE,80.000000
0,21,STA,FIXED_STA_DISTANCE,80.000000
0,2,STA,FIXED_TX_POWER_DBM,24.000000
0,2,STA,NAKAGAMI_FADING,1.000000
0.0519597,9,STA,ASSOC,
0.0519597,9,STA,JOINED,
0.0523043,7,STA,ASSOC,
0.0523043,7,STA,JOINED,
0.0577483,19,STA,ASSOC,
0.0577483,19,STA,JOINED,
0.0580928,21,STA,ASSOC,
0.0580928,21,STA,JOINED,
0.10312,4,STA,ASSOC,
0.10312,4,STA,JOINED,
0.105619,8,STA,ASSOC,
0.105619,8,STA,JOINED,
0.107375,20,STA,ASSOC,
0.107375,20,STA,JOINED,
0.111923,17,STA,ASSOC,
0.111923,17,STA,JOINED,
0.112738,10,STA,ASSOC,
0.112738,10,STA,JOINED,
0.116047,2,STA,ASSOC,
0.116047,2,STA,JOINED,
0.11745,5,STA,ASSOC,
0.11745,5,STA,JOINED,
0.119891,18,STA,ASSOC,
0.119891,18,STA,JOINED,
0.153209,16,STA,ASSOC,
0.153209,16,STA,JOINED,
0.203053,13,STA,ASSOC,
0.203053,13,STA,JOINED,
0.206144,15,STA,ASSOC,
0.206144,15,STA,JOINED,
0.207764,6,STA,ASSOC,
0.207764,6,STA,JOINED,
0.304267,14,STA,ASSOC,
0.304267,14,STA,JOINED,
0.304612,12,STA,ASSOC,
0.304612,12,STA,JOINED,
0.551123,3,STA,ASSOC,
0.551123,3,STA,JOINED,
0.653516,11,STA,ASSOC,
0.653516,11,STA,JOINED,
1,1,AP,SENT_COUNT,
1,1,AP,RECV_COUNT,
1.5016,4,STA,WIFI_DROP,
1.504,4,STA,WIFI_DROP,
1.5064,4,STA,WIFI_DROP,
1.5088,4,STA,WIFI_DROP,
1.5112,4,STA,WIFI_DROP,
1.5136,4,STA,WIFI_DROP,
1.516,4,STA,WIFI_DROP,
1.5184,4,STA,WIFI_DROP,
1.5208,4,STA,WIFI_DROP,
1.5232,4,STA,WIFI_DROP,
1.5256,4,STA,WIFI_DROP,
1.528,4,STA,WIFI_DROP,
1.5304,4,STA,WIFI_DROP,
1.5328,4,STA,WIFI_DROP,
1.5352,4,STA,WIFI_DROP,
1.5376,4,STA,WIFI_DROP,
1.54,4,STA,WIFI_DROP,
1.5424,4,STA,WIFI_DROP,
1.5448,4,STA,WIFI_DROP,
1.5472,4,STA,WIFI_DROP,
1.5496,4,STA,WIFI_DROP,
1.552,4,STA,WIFI_DROP,
1.5544,4,STA,WIFI_DROP,
1.5568,4,STA,WIFI_DROP,
1.5592,4,STA,WIFI_DROP,
1.5616,4,STA,WIFI_DROP,
1.564,4,STA,WIFI_DROP,
1.5664,4,STA,WIFI_DROP,
1.5688,4,STA,WIFI_DROP,
1.5712,4,STA,WIFI_DROP,
1.5736,4,STA,WIFI_DROP,
1.576,4,STA,WIFI_DROP,
1.5784,4,STA,WIFI_DROP,
1.5808,4,STA,WIFI_DROP,
1.5832,4,STA,WIFI_DROP,
1.5856,4,STA,WIFI_DROP,
1.588,4,STA,WIFI_DROP,
1.5904,4,STA,WIFI_DROP,
1.5928,4,STA,WIFI_DROP,
1.5952,4,STA,WIFI_DROP,
1.5976,4,STA,WIFI_DROP,
1.6,4,STA,WIFI_DROP,
1.6024,4,STA,WIFI_DROP,
1.6048,4,STA,WIFI_DROP,
1.6072,4,STA,WIFI_DROP,
1.6096,4,STA,WIFI_DROP,
1.612,4,STA,WIFI_DROP,
1.6144,4,STA,WIFI_DROP,
1.6168,4,STA,WIFI_DROP,
1.6192,4,STA,WIFI_DROP,
1.6216,4,STA,WIFI_DROP,
1.624,4,STA,WIFI_DROP,
1.6264,4,STA,WIFI_DROP,
1.6288,4,STA,WIFI_DROP,
1.6312,4,STA,WIFI_DROP,
1.6336,4,STA,WIFI_DROP,
1.636,4,STA,WIFI_DROP,
1.6384,4,STA,WIFI_DROP,
1.6408,4,STA,WIFI_DROP,
1.6432,4,STA,WIFI_DROP,
1.6456,4,STA,WIFI_DROP,
1.648,4,STA,WIFI_DROP,
1.6504,4,STA,WIFI_DROP,
1.6528,4,STA,WIFI_DROP,
1.6552,4,STA,WIFI_DROP,
1.6576,4,STA,WIFI_DROP,
1.66,4,STA,WIFI_DROP,
1.6624,4,STA,WIFI_DROP,
1.6648,4,STA,WIFI_DROP,
1.6672,4,STA,WIFI_DROP,
1.6696,4,STA,WIFI_DROP,
1.672,4,STA,WIFI_DROP,
1.6744,4,STA,WIFI_DROP,
1.6768,4,STA,WIFI_DROP,
1.6792,4,STA,WIFI_DROP,
1.6816,4,STA,WIFI_DROP,
1.684,4,STA,WIFI_DROP,
1.6864,4,STA,WIFI_DROP,
1.6888,4,STA,WIFI_DROP,
1.6912,4,STA,WIFI_DROP,
1.6936,4,STA,WIFI_DROP,
1.696,4,STA,WIFI_DROP,
1.6984,4,STA,WIFI_DROP,
1.7008,4,STA,WIFI_DROP,
1.7032,4,STA,WIFI_DROP,
1.7056,4,STA,WIFI_DROP,
1.708,4,STA,WIFI_DROP,
1.708,13,STA,WIFI_DROP,
1.7104,4,STA,WIFI_DROP,
1.7104,13,STA,WIFI_DROP,
1.7128,4,STA,WIFI_DROP,
1.7128,13,STA,WIFI_DROP,
1.7152,4,STA,WIFI_DROP,
1.7152,13,STA,WIFI_DROP,
1.7176,4,STA,WIFI_DROP,
1.7176,13,STA,WIFI_DROP,
1.72,4,STA,WIFI_DROP,
1.72,13,STA,WIFI_DROP,
1.7224,4,STA,WIFI_DROP,
1.7224,13,STA,WIFI_DROP,
1.7248,4,STA,WIFI_DROP,
1.7248,13,STA,WIFI_DROP,
1.7272,4,STA,WIFI_DROP,
1.7272,13,STA,WIFI_DROP,
1.7296,4,STA,WIFI_DROP,
1.7296,13,STA,WIFI_DROP,
1.732,4,STA,WIFI_DROP,
1.732,13,STA,WIFI_DROP,
1.7344,4,STA,WIFI_DROP,
1.7344,13,STA,WIFI_DROP,
1.7368,4,STA,WIFI_DROP,
1.7368,13,STA,WIFI_DROP,
1.7392,4,STA,WIFI_DROP,
1.7392,13,STA,WIFI_DROP,
1.7416,4,STA,WIFI_DROP,
1.7416,13,STA,WIFI_DROP,
1.744,4,STA,WIFI_DROP,
1.744,13,STA,WIFI_DROP,
1.7464,4,STA,WIFI_DROP,
1.7464,13,STA,WIFI_DROP,
1.7488,4,STA,WIFI_DROP,
1.7488,13,STA,WIFI_DROP,
1.7512,4,STA,WIFI_DROP,
1.7512,13,STA,WIFI_DROP,
1.7536,4,STA,WIFI_DROP,
1.7536,13,STA,WIFI_DROP,
1.756,4,STA,WIFI_DROP,
1.756,13,STA,WIFI_DROP,
1.7584,4,STA,WIFI_DROP,
1.7584,13,STA,WIFI_DROP,
1.7608,4,STA,WIFI_DROP,
1.7608,13,STA,WIFI_DROP,
1.7632,4,STA,WIFI_DROP,
1.7632,13,STA,WIFI_DROP,
1.7656,4,STA,WIFI_DROP,
1.7656,13,STA,WIFI_DROP,
1.768,4,STA,WIFI_DROP,
1.768,13,STA,WIFI_DROP,
1.7704,4,STA,WIFI_DROP,
1.7704,13,STA,WIFI_DROP,
1.7728,4,STA,WIFI_DROP,
1.7728,13,STA,WIFI_DROP,
1.7752,4,STA,WIFI_DROP,
1.7752,13,STA,WIFI_DROP,
1.7776,4,STA,WIFI_DROP,
1.7776,13,STA,WIFI_DROP,
1.78,4,STA,WIFI_DROP,
1.78,13,STA,WIFI_DROP,
1.7824,4,STA,WIFI_DROP,
1.7824,13,STA,WIFI_DROP,
1.7848,4,STA,WIFI_DROP,
1.7848,13,STA,WIFI_DROP,
1.7872,4,STA,WIFI_DROP,
1.7872,13,STA,WIFI_DROP,
1.7896,4,STA,WIFI_DROP,
1.7896,13,STA,WIFI_DROP,
