Time_s,NodeID,NodeType,Action,Value
0,2,STA,FIXED_STA_DISTANCE,50.000000
0,3,STA,FIXED_STA_DISTANCE,50.000000
0,4,STA,FIXED_STA_DISTANCE,50.000000
0,5,STA,FIXED_STA_DISTANCE,50.000000
0,6,STA,FIXED_STA_DISTANCE,50.000000
0,7,STA,FIXED_STA_DISTANCE,50.000000
0,8,STA,FIXED_STA_DISTANCE,50.000000
0,9,STA,FIXED_STA_DISTANCE,50.000000
0,10,STA,FIXED_STA_DISTANCE,50.000000
0,11,STA,FIXED_STA_DISTANCE,50.000000
0,12,STA,FIXED_STA_DISTANCE,50.000000
0,13,STA,FIXED_STA_DISTANCE,50.000000
0,14,STA,FIXED_STA_DISTANCE,50.000000
0,15,STA,FIXED_STA_DISTANCE,50.000000
0,16,STA,FIXED_STA_DISTANCE,50.000000
0,17,STA,FIXED_STA_DISTANCE,50.000000
0,18,STA,FIXED_STA_DISTANCE,50.000000
0,19,STA,FIXED_STA_DISTANCE,50.000000
0,20,STA,FIXED_STA_DISTANCE,50.000000
0,21,STA,FIXED_STA_DISTANCE,50.000000
0,2,STA,FIXED_TX_POWER_DBM,24.000000
0,2,STA,NAKAGAMI_FADING,1.000000
0.0515414,6,STA,ASSOC,
0.0515414,6,STA,JOINED,
0.0522867,17,STA,ASSOC,
0.0522867,17,STA,JOINED,
0.0526311,9,STA,ASSOC,
0.0526311,9,STA,JOINED,
0.0563429,16,STA,ASSOC,
0.0563429,16,STA,JOINED,
0.0575319,20,STA,ASSOC,
0.0575319,20,STA,JOINED,
0.105236,14,STA,ASSOC,
0.105236,14,STA,JOINED,
0.105972,12,STA,ASSOC,
0.105972,12,STA,JOINED,
0.106317,11,STA,ASSOC,
0.106317,11,STA,JOINED,
0.106661,7,STA,ASSOC,
0.106661,7,STA,JOINED,
0.107005,10,STA,ASSOC,
0.107005,10,STA,JOINED,
0.10735,15,STA,ASSOC,
0.10735,15,STA,JOINED,
0.109518,3,STA,ASSOC,
0.109518,3,STA,JOINED,
0.109863,19,STA,ASSOC,
0.109863,19,STA,JOINED,
0.110207,21,STA,ASSOC,
0.110207,21,STA,JOINED,
0.110551,18,STA,ASSOC,
0.110551,18,STA,JOINED,
0.110896,4,STA,ASSOC,
0.110896,4,STA,JOINED,
0.11124,2,STA,ASSOC,
0.11124,2,STA,JOINED,
0.111602,8,STA,ASSOC,
0.111602,8,STA,JOINED,
0.112349,13,STA,ASSOC,
0.112349,13,STA,JOINED,
0.113914,5,STA,ASSOC,
0.113914,5,STA,JOINED,
1,1,AP,SENT_COUNT,
1,1,AP,RECV_COUNT,
2,2,STA,THROUGHPUT_MBPS,4.224000
2,3,STA,THROUGHPUT_MBPS,2.580000
2,4,STA,THROUGHPUT_MBPS,4.188000
2,5,STA,THROUGHPUT_MBPS,2.496000
2,6,STA,THROUGHPUT_MBPS,4.248000
2,7,STA,THROUGHPUT_MBPS,3.336000
2,8,STA,THROUGHPUT_MBPS,4.812000
2,9,STA,THROUGHPUT_MBPS,1.800000
2,10,STA,THROUGHPUT_MBPS,4.836000
2,11,STA,THROUGHPUT_MBPS,3.360000
2,12,STA,THROUGHPUT_MBPS,4.788000
2,13,STA,THROUGHPUT_MBPS,4.536000
2,14,STA,THROUGHPUT_MBPS,4.152000
2,15,STA,THROUGHPUT_MBPS,4.632000
2,16,STA,THROUGHPUT_MBPS,3.684000
2,17,STA,THROUGHPUT_MBPS,2.928000
2,18,STA,THROUGHPUT_MBPS,3.216000
2,19,STA,THROUGHPUT_MBPS,3.420000
2,20,STA,THROUGHPUT_MBPS,3.744000
2,21,STA,THROUGHPUT_MBPS,3.732000
2,1,AP,AGGREGATE_THROUGHPUT_MBPS,74.712000
2,1,AP,SENT_COUNT,8340.000000
2,1,AP,RECV_COUNT,6226.000000
2,1,AP,LATENCY_P95_MS,401.770769
3,2,STA,THROUGHPUT_MBPS,2.220000
3,3,STA,THROUGHPUT_MBPS,5.772000
3,4,STA,THROUGHPUT_MBPS,4.452000
3,5,STA,THROUGHPUT_MBPS,6.648000
3,6,STA,THROUGHPUT_MBPS,5.316000
3,7,STA,THROUGHPUT_MBPS,4.728000
3,8,STA,THROUGHPUT_MBPS,2.580000
3,9,STA,THROUGHPUT_MBPS,7.044000
3,10,STA,THROUGHPUT_MBPS,1.200000
3,11,STA,THROUGHPUT_MBPS,3.984000
3,12,STA,THROUGHPUT_MBPS,2.940000
3,13,STA,THROUGHPUT_MBPS,3.432000
3,14,STA,THROUGHPUT_MBPS,5.088000
3,15,STA,THROUGHPUT_MBPS,3.756000
3,16,STA,THROUGHPUT_MBPS,3.660000
3,17,STA,THROUGHPUT_MBPS,6.396000
3,18,STA,THROUGHPUT_MBPS,6.132000
3,19,STA,THROUGHPUT_MBPS,6.228000
3,20,STA,THROUGHPUT_MBPS,4.896000
3,21,STA,THROUGHPUT_MBPS,5.388000
3,1,AP,AGGREGATE_THROUGHPUT_MBPS,91.860000
3,1,AP,SENT_COUNT,8340.000000
3,1,AP,RECV_COUNT,7655.000000
3,1,AP,LATENCY_P95_MS,474.351195
4,2,STA,THROUGHPUT_MBPS,4.644000
4,3,STA,THROUGHPUT_MBPS,5.388000
4,4,STA,THROUGHPUT_MBPS,4.656000
4,5,STA,THROUGHPUT_MBPS,5.436000
4,6,STA,THROUGHPUT_MBPS,4.368000
4,7,STA,THROUGHPUT_MBPS,4.500000
