Time_s,NodeID,NodeType,Action,Value
0,2,STA,FIXED_STA_DISTANCE,50.000000
0,3,STA,FIXED_STA_DISTANCE,50.000000
0,4,STA,FIXED_STA_DISTANCE,50.000000
0,5,STA,FIXED_STA_DISTANCE,50.000000
0,6,STA,FIXED_STA_DISTANCE,50.000000
0,7,STA,FIXED_STA_DISTANCE,50.000000
0,8,STA,FIXED_STA_DISTANCE,50.000000
0,9,STA,FIXED_STA_DISTANCE,50.000000
0,10,STA,FIXED_STA_DISTANCE,50.000000
0,11,STA,FIXED_STA_DISTANCE,50.000000
0,12,STA,FIXED_STA_DISTANCE,50.000000
0,13,STA,FIXED_STA_DISTANCE,50.000000
0,14,STA,FIXED_STA_DISTANCE,50.000000
0,15,STA,FIXED_STA_DISTANCE,50.000000
0,16,STA,FIXED_STA_DISTANCE,50.000000
0,17,STA,FIXED_STA_DISTANCE,50.000000
0,18,STA,FIXED_STA_DISTANCE,50.000000
0,19,STA,FIXED_STA_DISTANCE,50.000000
0,20,STA,FIXED_STA_DISTANCE,50.000000
0,21,STA,FIXED_STA_DISTANCE,50.000000
0,2,STA,FIXED_TX_POWER_DBM,24.000000
0,2,STA,NAKAGAMI_FADING,1.000000
0.0516561,17,STA,ASSOC,
0.0516561,17,STA,JOINED,
0.0520004,21,STA,ASSOC,
0.0520004,21,STA,JOINED,
0.0523448,18,STA,ASSOC,
0.0523448,18,STA,JOINED,
0.0531418,2,STA,ASSOC,
0.0531418,2,STA,JOINED,
0.0571465,13,STA,ASSOC,
0.0571465,13,STA,JOINED,
0.0574908,9,STA,ASSOC,
0.0574908,9,STA,JOINED,
0.0578351,5,STA,ASSOC,
0.0578351,5,STA,JOINED,
0.0581795,7,STA,ASSOC,
0.0581795,7,STA,JOINED,
0.0596115,10,STA,ASSOC,
0.0596115,10,STA,JOINED,
0.0599558,11,STA,ASSOC,
0.0599558,11,STA,JOINED,
0.0631128,8,STA,ASSOC,
0.0631128,8,STA,JOINED,
0.0634571,16,STA,ASSOC,
0.0634571,16,STA,JOINED,
0.0638015,12,STA,ASSOC,
0.0638015,12,STA,JOINED,
0.0641458,14,STA,ASSOC,
0.0641458,14,STA,JOINED,
0.0644901,20,STA,ASSOC,
0.0644901,20,STA,JOINED,
0.0652961,15,STA,ASSOC,
0.0652961,15,STA,JOINED,
0.0667518,19,STA,ASSOC,
0.0667518,19,STA,JOINED,
0.151185,6,STA,ASSOC,
0.151185,6,STA,JOINED,
0.550759,4,STA,ASSOC,
0.550759,4,STA,JOINED,
0.55161,3,STA,ASSOC,
0.55161,3,STA,JOINED,
1,1,AP,SENT_COUNT,
1,1,AP,RECV_COUNT,
2,2,STA,THROUGHPUT_MBPS,4.488000
2,3,STA,THROUGHPUT_MBPS,4.332000
2,4,STA,THROUGHPUT_MBPS,4.740000
2,5,STA,THROUGHPUT_MBPS,4.212000
2,6,STA,THROUGHPUT_MBPS,3.840000
2,7,STA,THROUGHPUT_MBPS,2.748000
2,8,STA,THROUGHPUT_MBPS,4.140000
2,9,STA,THROUGHPUT_MBPS,4.980000
2,10,STA,THROUGHPUT_MBPS,4.764000
2,11,STA,THROUGHPUT_MBPS,4.704000
2,12,STA,THROUGHPUT_MBPS,3.996000
2,13,STA,THROUGHPUT_MBPS,4.176000
2,14,STA,THROUGHPUT_MBPS,3.420000
2,15,STA,THROUGHPUT_MBPS,3.216000
2,16,STA,THROUGHPUT_MBPS,3.636000
2,17,STA,THROUGHPUT_MBPS,4.704000
2,18,STA,THROUGHPUT_MBPS,4.644000
2,19,STA,THROUGHPUT_MBPS,4.536000
2,20,STA,THROUGHPUT_MBPS,4.092000
2,21,STA,THROUGHPUT_MBPS,4.728000
2,1,AP,AGGREGATE_THROUGHPUT_MBPS,84.096000
2,1,AP,SENT_COUNT,8340.000000
2,1,AP,RECV_COUNT,7008.000000
2,1,AP,LATENCY_P95_MS,358.908307
3,2,STA,THROUGHPUT_MBPS,4.152000
3,3,STA,THROUGHPUT_MBPS,3.348000
3,4,STA,THROUGHPUT_MBPS,4.320000
3,5,STA,THROUGHPUT_MBPS,5.208000
3,6,STA,THROUGHPUT_MBPS,4.188000
3,7,STA,THROUGHPUT_MBPS,6.216000
3,8,STA,THROUGHPUT_MBPS,5.436000
3,9,STA,THROUGHPUT_MBPS,3.324000
3,10,STA,THROUGHPUT_MBPS,3.156000
3,11,STA,THROUGHPUT_MBPS,3.828000
3,12,STA,THROUGHPUT_MBPS,5.760000
3,13,STA,THROUGHPUT_MBPS,4.116000
3,14,STA,THROUGHPUT_MBPS,5.436000
3,15,STA,THROUGHPUT_MBPS,4.200000
3,16,STA,THROUGHPUT_MBPS,4.212000
3,17,STA,THROUGHPUT_MBPS,1.968000
3,18,STA,THROUGHPUT_MBPS,3.912000
3,19,STA,THROUGHPUT_MBPS,5.208000
3,20,STA,THROUGHPUT_MBPS,3.840000
3,21,STA,THROUGHPUT_MBPS,4.404000
3,1,AP,AGGREGATE_THROUGHPUT_MBPS,86.232000
3,1,AP,SENT_COUNT,8340.000000
3,1,AP,RECV_COUNT,7186.000000
3,1,AP,LATENCY_P95_MS,481.192150
4,2,STA,THROUGHPUT_MBPS,5.976000
4,3,STA,THROUGHPUT_MBPS,4.548000
4,4,STA,THROUGHPUT_MBPS,3.720000
4,5,STA,THROUGHPUT_MBPS,5.304000
4,6,STA,THROUGHPUT_MBPS,6.744000
